VehiclePicture,OverallRating,OverallFrontCrashRating,FrontCrashDriversideRating,FrontCrashPassengersideRating,FrontCrashPicture,FrontCrashVideo,OverallSideCrashRating,SideCrashDriversideRating,SideCrashPassengersideRating,SideCrashPassengersideNotes,SideCrashPicture,SideCrashVideo,RolloverRating,RolloverRating2,RolloverPossibility,RolloverPossibility2,SidePoleCrashRating,SidePolePicture,SidePoleVideo,ComplaintsCount,RecallsCount,InvestigationCount,ModelYear,Make,Model,VehicleDescription,VehicleId,NHTSAForwardCollisionWarning,NHTSALaneDepartureWarning,FrontCrashDriversideNotes,SideCrashDriversideNotes,SidePoleNotes,SideCrashPassengersideSafetyConcern,FrontCrashPassengersideNotes,SideCrashDriversideSafetyConcern,NHTSARearviewVideoSystems,FrontCrashDriversideSafetyConcern,NHTSAElectronicStabilityControl,RolloverNotes,SidePoleSafetyConcern,FrontPassengersideSafetyConcern,_BATCH_ID_,_BATCH_LAST_RUN_
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,4,Not Rated,0.164,0.0,Not Rated,,,22,1,0,2012,VOLKSWAGEN,ROUTAN,2012 Volkswagen Routan VAN FWD,6324,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,4,Not Rated,0.174,0.0,Not Rated,,,78,2,2,2012,VOLKSWAGEN,TIGUAN,2012 Volkswagen Tiguan SUV AWD,6599,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,4,Not Rated,0.185,0.0,Not Rated,,,78,2,2,2012,VOLKSWAGEN,TIGUAN,2012 Volkswagen Tiguan SUV FWD,6347,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,Not Rated,Not Rated,0.0,0.0,Not Rated,,,19,1,1,2012,VOLKSWAGEN,TOUAREG,2012 Volkswagen Touareg SUV AWD,6348,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,Not Rated,Not Rated,0.0,0.0,Not Rated,,,5,0,0,2012,VOLVO,C30,2012 Volvo C30 3 HB FWD,6300,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,Not Rated,Not Rated,0.0,0.0,Not Rated,,,3,1,0,2012,VOLVO,C70,2012 Volvo C70 C FWD,6301,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2012/v07577P077.jpg,5,5,5,5,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2012/v07577P078.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2012/v07577C001.wmv,5,5,5,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2012/v07578P104.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2012/v07578C001.wmv,5,Not Rated,0.1,0.0,5,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2012/v07581P071.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2012/v07581C001.wmv,42,6,0,2012,VOLVO,S60,2012 Volvo S60 4 DR AWD,6579,Optional,Optional,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2012/v07577P077.jpg,5,5,5,5,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2012/v07577P078.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2012/v07577C001.wmv,5,5,5,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2012/v07578P104.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2012/v07578C001.wmv,5,Not Rated,0.1,0.0,5,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2012/v07581P071.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2012/v07581C001.wmv,42,6,0,2012,VOLVO,S60,2012 Volvo S60 4 DR FWD,6302,Optional,Optional,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,Not Rated,Not Rated,0.0,0.0,Not Rated,,,4,2,0,2012,VOLVO,S80,2012 Volvo S80 4 DR AWD,6580,Optional,Optional,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,Not Rated,Not Rated,0.0,0.0,Not Rated,,,4,2,0,2012,VOLVO,S80,2012 Volvo S80 4 DR FWD,6303,Optional,Optional,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2012/v07188P079.jpg,5,5,5,5,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2012/v07188P080.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2012/v07188C016.wmv,5,5,5,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2012/v07118P103.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2012/v07118C012.wmv,4,Not Rated,0.176,0.0,5,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2012/v07114P066.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2012/v07114C014.wmv,10,2,0,2012,VOLVO,XC60,2012 Volvo XC60 SUV AWD,6581,Optional,Optional,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2012/v07188P079.jpg,5,5,5,5,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2012/v07188P080.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2012/v07188C016.wmv,5,5,5,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2012/v07118P103.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2012/v07118C012.wmv,4,Not Rated,0.176,0.0,5,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2012/v07114P066.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2012/v07114C014.wmv,10,2,0,2012,VOLVO,XC60,2012 Volvo XC60 SUV FWD,6304,Optional,Optional,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,Not Rated,Not Rated,0.0,0.0,Not Rated,,,7,1,0,2012,VOLVO,XC70,2012 Volvo XC70 SW AWD,6582,Optional,Optional,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,Not Rated,Not Rated,0.0,0.0,Not Rated,,,7,1,0,2012,VOLVO,XC70,2012 Volvo XC70 SW FWD,6305,Optional,Optional,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,4,Not Rated,0.179,0.0,Not Rated,,,2,0,0,2012,VOLVO,XC90,2012 Volvo XC90 SUV AWD,6583,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,4,Not Rated,0.191,0.0,Not Rated,,,2,0,0,2012,VOLVO,XC90,2012 Volvo XC90 SUV FWD,6306,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2011/v07137P005.jpg,5,4,5,4,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2011/v07137P024.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2011/v07137C015.wmv,5,5,5,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2011/v07133P099.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2011/v07133C010.wmv,4,Not Rated,0.14,0.0,5,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2011/v07136P039.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2011/v07136C012.wmv,35,0,0,2011,ACURA,MDX,2011 Acura MDX SUV AWD,276,Optional,No,,,,,,"After the side impact barrier test, 10.88 oz. of fluid leaked from the fuel system.  A fuel leak can be a fire hazard.",,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,4,Not Rated,0.155,0.0,Not Rated,,,13,1,0,2011,ACURA,RDX,2011 Acura RDX SUV AWD,586,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,Not Rated,Not Rated,0.0,0.0,Not Rated,,,13,1,0,2011,ACURA,RDX,2011 Acura RDX SUV FWD,277,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,5,Not Rated,0.097,0.0,Not Rated,,,2,4,0,2011,ACURA,RL,2011 Acura RL 4 DR AWD,278,Optional,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,5,Not Rated,0.093,0.0,Not Rated,,,13,1,0,2011,ACURA,TL,2011 Acura TL 4 DR AWD,587,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,5,Not Rated,0.093,0.0,Not Rated,,,13,1,0,2011,ACURA,TL,2011 Acura TL 4 DR FWD,279,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,5,Not Rated,0.099,0.0,Not Rated,,,22,4,0,2011,ACURA,TSX,2011 Acura TSX 4 DR FWD,280,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2011/v07417P005.jpg,5,4,5,4,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2011/v07417P024.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2011/v07417C016.wmv,5,5,5,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2011/v07416P096.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2011/v07416C012.wmv,4,Not Rated,0.13,0.0,5,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2011/v07414P039.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2011/v07414C012.wmv,2,4,0,2011,ACURA,ZDX,2011 Acura ZDX SUV AWD,282,Optional,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,Not Rated,Not Rated,0.0,0.0,Not Rated,,,31,2,2,2011,AUDI,A3,2011 Audi A3 4 DR AWD,533,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,Not Rated,Not Rated,0.0,0.0,Not Rated,,,31,2,2,2011,AUDI,A3,2011 Audi A3 4 DR FWD,1,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2011/v07027P005.jpg,4,4,3,4,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2011/v07027P074.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2011/v07027C020.wmv,5,4,5,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2011/v07028P098.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2011/v07028C011.wmv,5,Not Rated,0.099,0.0,5,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2011/v07033P002.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2011/v07033C014.wmv,22,0,0,2011,AUDI,A4,2011 Audi A4 4 DR AWD,534,No,No,,These ratings are applicable to vehicles with side curtains in the front and rear seats and torso/pelvis side air bags in the front seats.,These ratings are applicable to vehicles with side curtains in the front and rear seats and torso/pelvis side air bags in the front seats.,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2011/v07027P005.jpg,4,4,3,4,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2011/v07027P074.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2011/v07027C020.wmv,5,4,5,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2011/v07028P098.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2011/v07028C011.wmv,5,Not Rated,0.099,0.0,5,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2011/v07033P002.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2011/v07033C014.wmv,22,0,0,2011,AUDI,A4,2011 Audi A4 4 DR FWD,2,No,No,,These ratings are applicable to vehicles with side curtains in the front and rear seats and torso/pelvis side air bags in the front seats.,These ratings are applicable to vehicles with side curtains in the front and rear seats and torso/pelvis side air bags in the front seats.,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,Not Rated,Not Rated,0.0,0.0,Not Rated,,,14,2,0,2011,AUDI,A6,2011 Audi A6 4 DR AWD,538,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,Not Rated,Not Rated,0.0,0.0,Not Rated,,,14,2,0,2011,AUDI,A6,2011 Audi A6 4 DR FWD,10,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,Not Rated,Not Rated,0.0,0.0,Not Rated,,,8,1,0,2011,AUDI,A8,2011 Audi A8 4 DR AWD,14,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,4,Not Rated,0.151,0.0,Not Rated,,,90,4,0,2011,AUDI,Q5,2011 Audi Q5 SUV AWD,15,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,4,Not Rated,0.185,0.0,Not Rated,,,8,2,1,2011,AUDI,Q7,2011 Audi Q7 SUV AWD,16,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,4,4,3,4,,,5,4,5,,,,5,Not Rated,0.099,0.0,5,,,23,1,0,2011,AUDI,S4,2011 Audi S4 4 DR AWD,535,No,No,,These ratings are applicable to vehicles with side curtains in the front and rear seats and torso/pelvis side air bags in the front seats.,These ratings are applicable to vehicles with side curtains in the front and rear seats and torso/pelvis side air bags in the front seats.,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,Not Rated,Not Rated,0.0,0.0,Not Rated,,,0,1,0,2011,AUDI,S6,2011 Audi S6 4 DR AWD,539,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,Not Rated,Not Rated,0.0,0.0,Not Rated,,,0,0,0,2011,BENTLEY,MULSANNE,2011 Bentley Mulsanne 4 DR RWD,25,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,Not Rated,Not Rated,0.0,0.0,Not Rated,,,57,7,0,2011,BMW,128I,2011 BMW 128 I 2 DR RWD,34,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,Not Rated,Not Rated,0.0,0.0,Not Rated,,,57,7,0,2011,BMW,128I,2011 BMW 128 I C RWD,33,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,Not Rated,Not Rated,0.0,0.0,Not Rated,,,43,6,0,2011,BMW,135I,2011 BMW 135 I 2 DR RWD,36,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,Not Rated,Not Rated,0.0,0.0,Not Rated,,,43,6,0,2011,BMW,135I,2011 BMW 135 I C RWD,35,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,5,Not Rated,0.093,0.0,Not Rated,,,211,7,0,2011,BMW,328I,2011 BMW 328 I 2 DR AWD,709,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,5,Not Rated,0.093,0.0,Not Rated,,,211,7,0,2011,BMW,328I,2011 BMW 328 I 2 DR RWD,38,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,4,Not Rated,0.103,0.0,Not Rated,,,211,7,0,2011,BMW,328I,2011 BMW 328 I 4 DR AWD,707,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,4,Not Rated,0.103,0.0,Not Rated,,,211,7,0,2011,BMW,328I,2011 BMW 328 I 4 DR RWD,39,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,Not Rated,Not Rated,0.0,0.0,Not Rated,,,211,7,0,2011,BMW,328I,2011 BMW 328 I C AWD,706,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,5,Not Rated,0.093,0.0,Not Rated,,,211,7,0,2011,BMW,328I,2011 BMW 328 I C RWD,37,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,4,Not Rated,0.103,0.0,Not Rated,,,211,7,0,2011,BMW,328I,2011 BMW 328 I SW AWD,708,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,4,Not Rated,0.103,0.0,Not Rated,,,211,7,0,2011,BMW,328I,2011 BMW 328 I SW RWD,40,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,4,Not Rated,0.103,0.0,Not Rated,,,37,4,0,2011,BMW,335D,2011 BMW 335 D 4 DR RWD,44,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,5,Not Rated,0.093,0.0,Not Rated,,,96,7,0,2011,BMW,335I,2011 BMW 335 I 2 DR RWD,46,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,4,Not Rated,0.103,0.0,Not Rated,,,96,7,0,2011,BMW,335I,2011 BMW 335 I 4 DR RWD,47,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,5,Not Rated,0.093,0.0,Not Rated,,,96,7,0,2011,BMW,335I,2011 BMW 335 I C RWD,45,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2011/v07024P005.jpg,5,4,4,4,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2011/v07024P074.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2011/v07024C021.wmv,5,5,5,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2011/v07003P057.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2011/v07003C013.wmv,5,Not Rated,0.093,0.0,5,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2011/v07001P065.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2011/v07001C014.wmv,190,7,0,2011,BMW,535I,2011 BMW 535 I 4 DR AWD,710,Optional,Optional,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2011/v07024P005.jpg,5,4,4,4,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2011/v07024P074.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2011/v07024C021.wmv,5,5,5,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2011/v07003P057.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2011/v07003C013.wmv,5,Not Rated,0.093,0.0,5,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2011/v07001P065.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2011/v07001C014.wmv,188,7,0,2011,BMW,535I,2011 BMW 535 I 4 DR RWD,54,Optional,Optional,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,5,4,4,4,,,5,5,5,,,,5,Not Rated,0.093,0.0,5,,,124,6,0,2011,BMW,550I,2011 BMW 550 I 4 DR RWD,56,Optional,Optional,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,Not Rated,Not Rated,0.0,0.0,Not Rated,,,6,1,0,2011,BMW,740I,2011 BMW 740 I 4 DR RWD,57,Optional,Optional,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,Not Rated,Not Rated,0.0,0.0,Not Rated,,,6,1,0,2011,BMW,740LI,2011 BMW 740 LI 4 DR RWD,58,Optional,Optional,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,Not Rated,Not Rated,0.0,0.0,Not Rated,,,25,1,0,2011,BMW,750I,2011 BMW 750 I 4 DR RWD,59,Optional,Optional,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,Not Rated,Not Rated,0.0,0.0,Not Rated,,,3,1,0,2011,BMW,760LI,2011 BMW 760 LI 4 DR RWD,63,Optional,Optional,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,Not Rated,Not Rated,0.0,0.0,Not Rated,,,29,2,0,2011,BMW,M3,2011 BMW M3  C RWD,67,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,Not Rated,Not Rated,0.0,0.0,Not Rated,,,29,2,0,2011,BMW,M3,2011 BMW M3 2 DR RWD,68,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,Not Rated,Not Rated,0.0,0.0,Not Rated,,,29,2,0,2011,BMW,M3,2011 BMW M3 4 DR RWD,69,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,,4,Not Rated,0.174,0.0,Not Rated,,,221,12,0,2011,BMW,X5,2011 BMW X5 SUV 4WD,70,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,5,4,5,4,,,5,5,5,,,,4,Not Rated,0.155,0.0,5,,,147,4,0,2011,BUICK,ENCLAVE,2011 Buick Enclave SUV AWD,608,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
,5,4,5,4,,,5,5,5,,,,4,Not Rated,0.169,0.0,5,,,147,4,0,2011,BUICK,ENCLAVE,2011 Buick Enclave SUV FWD,189,No,No,,,,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2011/v07370P005.jpg,5,5,5,5,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2011/v07370P024.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2011/v07370C016.wmv,5,5,4,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2011/v07367P098.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2011/v07367C012.wmv,4,Not Rated,0.118,0.0,4,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2011/v07369P039.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2011/v07369C012.wmv,93,2,0,2011,BUICK,LACROSSE,2011 Buick Lacrosse 4 DR AWD,609,No,No,,These ratings are applicable to vehicles with side curtains in the front and rear seats and torso/pelvis side air bags in the front seats,These ratings are applicable to vehicles with side curtains in the front and rear seats and torso/pelvis side air bags in the front seats,,,,,,Standard,,,,1.0,2020-12-12 23:03:37
